id,city,region,country,country_code,air_quality,water_pollution
3608,Alberton,Gauteng,South Africa,710,28.125,59.375
3609,Yorkton,Saskatchewan,Canada,124,100,0
3610,Hyderabad,,Pakistan,586,50,59.09090909
3611,Plymouth,Michigan,United States of America,840,50,50
3612,Woodstock,Ontario,Canada,124,50,50
3613,Parnaiba,Piaui,Brazil,76,100,75
3614,Worcester,England,United Kingdom,826,83.33333333,16.66666667
3615,Khenchela,Khenchela Province,Algeria,12,100,0
3616,Stony Hill,,Jamaica,388,100,0
3617,May Pen,Middlesex County,Jamaica,388,68.75,18.75
3618,Madaba,Madaba Governorate,Jordan,400,37.5,75
3619,Panevezys,,Lithuania,440,70,40
3620,St. Paul,Alberta,Canada,124,100,0
3621,Islip,New York,United States of America,840,75,25
3622,Linhares,Espirito Santo,Brazil,76,100,100
3623,Banepa,Bagmati,Nepal,524,0,100
3624,Woodburn,Oregon,United States of America,840,100,0
3625,Riffa,Southern Governorate,Bahrain,48,32.69230769,53.125
3626,Purnia,Bihar,India,356,100,50
3627,Nandyal,,India,356,12.5,75
3628,Wardha,Maharashtra,India,356,50,50
3629,Hisar,Haryana,India,356,29.62962963,46.15384615
3630,Ponca City,Oklahoma,United States of America,840,100,50
3631,Pilar,Buenos Aires Province,Argentina,32,75,100
3632,Portsmouth,Rhode Island,United States of America,840,100,0
3633,Rio das Ostras,Rio de Janeiro,Brazil,76,25,100
3634,Kretinga,,Lithuania,440,75,50
3635,Anand,Gujarat,India,356,78.84615385,45.45454545
3636,La Libertad,Santa Elena Province,Ecuador,218,75,100
3637,La Piedad,Michoacan,Mexico,484,50,100
3638,Mandeville,Middlesex County,Jamaica,388,62.5,12.5
3639,Trail,British Columbia,Canada,124,100,0
3640,Fresnillo,Zacatecas,Mexico,484,75,25
3641,Lephalale,Limpopo,South Africa,710,62.5,50
3642,Lisburn,Northern Ireland,United Kingdom,826,75,25
3643,Muar,Johor,Malaysia,458,25,50
3644,Zeeland,Michigan,United States of America,840,100,0
3645,Piedras Negras,Coahuila,Mexico,484,75,25
3646,Roanoke,Indiana,United States of America,840,95.45454545,35.71428571
3647,Weirton,West Virginia,United States of America,840,62.5,50
3648,Revelstoke,British Columbia,Canada,124,100,50
3649,Vieira de Leiria,Leiria,Portugal,620,87.5,50
3650,Detroit Lakes,Minnesota,United States of America,840,100,50
3651,Waterford,Connecticut,United States of America,840,25,50
3652,Deltona,Florida,United States of America,840,87.5,75
3653,Melfort,Saskatchewan,Canada,124,100,0
3654,Morehead,Kentucky,United States of America,840,100,25
3655,Ustrzyki Dolne,Podkarpackie Voivodeship,Poland,616,70,0
3656,Nizwa,Ad Dakhiliyah Governorate,Oman,512,100,100
3657,Navsari,Gujarat,India,356,68.75,54.54545455
3658,Birmingham,Iowa,United States of America,840,71.05263158,31.66666667
3659,Waldorf,Minnesota,United States of America,840,100,75
3660,Tenali,Andhra Pradesh,India,356,71.42857143,58.33333333
3661,San Pedro Garza Garcia,Nuevo Leon,Mexico,484,46.875,12.5
3662,Kajang,Selangor,Malaysia,458,50,50
3663,Leawood,Kansas,United States of America,840,50,75
3664,Mohali,Punjab,India,356,87.5,75
3665,Nalgonda,Telangana,India,356,75,75
3666,Lakeport,California,United States of America,840,100,50
3667,Jackson,California,United States of America,840,100,50
3668,Attock,Punjab,Pakistan,586,75,50
3669,Upland,Indiana,United States of America,840,62.5,50
3670,San Juan,San Juan-Laventille,Trinidad and Tobago,780,25,25
3671,Medea,Medea Province,Algeria,12,50,50
3672,Elko,South Carolina,United States of America,840,100,25
3673,Cutler Bay,Florida,United States of America,840,100,25
3674,Kareli,Shida Kartli,Georgia,268,0,50
3675,Greenville,North Carolina,United States of America,840,90,25
3676,Narayanganj,Dhaka Division,Bangladesh,50,6.25,93.75
3677,Hun,Jufra,Libya,434,100,0
3678,Vadnais Heights,Minnesota,United States of America,840,100,50
3679,Hinesville,Georgia,United States of America,840,75,25
3680,Abington,Massachusetts,United States of America,840,100,50
3681,Williston,North Dakota,United States of America,840,85,75
3682,Fairmont,West Virginia,United States of America,840,100,50
3683,Warner Robins,Georgia,United States of America,840,100,37.5
3684,Korba,Chhattisgarh,India,356,43.75,43.75
3685,Elkhart,Indiana,United States of America,840,87.5,50
3686,Frankfort,Indiana,United States of America,840,50,75
3687,La Porte,Indiana,United States of America,840,87.5,50
3688,Takoradi,Western Region,Ghana,288,75,50
3689,Hounslow,England,United Kingdom,826,0,50
3690,Sanford,North Carolina,United States of America,840,100,50
3691,Spruce Pine,North Carolina,United States of America,840,100,0
3692,Yanceyville,North Carolina,United States of America,840,87.5,50
3693,Mooresville,North Carolina,United States of America,840,100,25
3694,Hope Mills,North Carolina,United States of America,840,100,50
3695,Hickory,North Carolina,United States of America,840,100,50
3696,Bryson City,North Carolina,United States of America,840,87.5,50
3697,Williams Lake,British Columbia,Canada,124,75,75
3698,Torpoint,England,United Kingdom,826,100,50
3699,Palanga,,Lithuania,440,100,50
3700,Buffalo,North Dakota,United States of America,840,100,50
3701,Beaver Dam,Kentucky,United States of America,840,100,50
3702,Pingdu,Shandong,China,156,0,50
3703,Chesterfield,South Carolina,United States of America,840,100,25
3704,Quesnel,British Columbia,Canada,124,100,50
3705,Stone Mountain,Georgia,United States of America,840,0,100
3706,Astoria,Illinois,United States of America,840,37.5,62.5
3707,Ellsworth,Maine,United States of America,840,100,50
3708,Swampscott,Massachusetts,United States of America,840,100,50
3709,San Jose del Cabo,Baja California Sur,Mexico,484,100,25
3710,Secunda,Mpumalanga,South Africa,710,9.090909091,60.71428571
3711,Litija,Litija Municipality,Slovenia,705,50,0
3712,Ras al-Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,784,57.14285714,29.6875
3713,Seminole,Florida,United States of America,840,100,0
3714,Zephyrhills,Florida,United States of America,840,25,50
3715,Bukit Mertajam,Penang,Malaysia,458,62.5,62.5
3716,California,Kentucky,United States of America,840,0,100
3717,San Isidro,Buenos Aires Province,Argentina,32,100,0
3718,Gettysburg,South Dakota,United States of America,840,75,75
3719,KwaMhlanga,Mpumalanga,South Africa,710,50,50
3720,Bajos de Haina,,Dominican Republic,214,0,100
3721,Croydon,England,United Kingdom,826,45,45
3722,Parry Sound,Ontario,Canada,124,100,50
3723,Telsiai,,Lithuania,440,50,75
3724,Beloit,Kansas,United States of America,840,50,62.5
3725,Willoughby,Ohio,United States of America,840,75,0
3726,Mansfield,Georgia,United States of America,840,0,50
3727,Tinsukia,Assam,India,356,0,75
3728,Ithaca,Michigan,United States of America,840,93.75,40.625
3729,Wayne,West Virginia,United States of America,840,87.5,50
3730,El Progreso,Yoro Department,Honduras,340,25,100
3731,Banstead,England,United Kingdom,826,100,0
3732,Bourne,Massachusetts,United States of America,840,75,25
3733,Nalaikh,,Mongolia,496,50,50
3734,Holetown,Saint James,Barbados,52,100,50
3735,Skikda,Skikda Province,Algeria,12,0,100
3736,Randburg,Gauteng,South Africa,710,83.33333333,33.33333333
3737,Ilford,England,United Kingdom,826,0,25
3738,Longmeadow,Massachusetts,United States of America,840,75,25
3739,Owosso,Michigan,United States of America,840,75,100
3740,Kingston upon Thames,England,United Kingdom,826,81.25,33.33333333
3741,Amherst,New Hampshire,United States of America,840,100,50
3742,Port Hawkesbury,Nova Scotia,Canada,124,100,50
3743,Taourirt,Oriental,Morocco,504,100,100
3744,Hampton,South Carolina,United States of America,840,37.5,50
3745,Bowral,New South Wales,Australia,36,75,33.33333333
3746,Oakland,Tennessee,United States of America,840,100,0
3747,Arlington,Kansas,United States of America,840,66.66666667,16.66666667
3748,Lewisburg,Tennessee,United States of America,840,100,50
3749,Sidi Slimane,Rabat-Sale-Kenitra,Morocco,504,75,50
3750,Clarksville,Indiana,United States of America,840,95,0
3751,Kyaukpyu,,Myanmar,104,0,50
3752,Orillia,Ontario,Canada,124,100,0
3753,Ait Melloul,Souss-Massa,Morocco,504,100,0
3754,Ashburn,Georgia,United States of America,840,60,25
3755,Taupo,Bay of Plenty Region,New Zealand,554,100,25
3756,Franklin,West Virginia,United States of America,840,100,0
3757,Decatur,Tennessee,United States of America,840,75,100
3758,Bridgewater,Connecticut,United States of America,840,87.5,50
3759,Cookeville,Tennessee,United States of America,840,100,50
3760,Chafford Hundred,England,United Kingdom,826,82.14285714,50
3761,Peachtree City,Georgia,United States of America,840,50,50
3762,Pardes Hanna-Karkur,,Israel,376,25,50
3763,Syracuse,Indiana,United States of America,840,75,50
3764,Mandeville,Louisiana,United States of America,840,75,75
3765,Lynchburg,South Carolina,United States of America,840,100,0
3766,Holderness,New Hampshire,United States of America,840,100,50
3767,Speightstown,Saint Peter,Barbados,52,75,75
3768,Long Island,Kansas,United States of America,840,87.5,25
3769,Aconibe,,Equatorial Guinea,226,0,100
3770,Yreka,California,United States of America,840,100,50
3771,Tyngsborough,Massachusetts,United States of America,840,100,50
3772,Sirajganj,Rajshahi Division,Bangladesh,50,100,75
3773,Mirpur,,Pakistan,586,66.66666667,100
3774,Huntingdon,Tennessee,United States of America,840,75,50
3775,Couva,Couva-Tabaquite-Talparo,Trinidad and Tobago,780,43.75,43.75
3776,Talanga,Francisco Morazan Department,Honduras,340,50,50
3777,Seaside,Oregon,United States of America,840,100,0
3778,Pooler,Georgia,United States of America,840,75,25
3779,Cankuzo,Cankuzo Province,Burundi,108,0,100
3780,Arendal,Agder,Norway,578,87.5,0
3781,Edison,Georgia,United States of America,840,75,25
3782,Greater Noida,Uttar Pradesh,India,356,25,100
3783,Las Tablas,Los Santos Province,Panama,591,100,0
3784,Topsham,Maine,United States of America,840,100,50
3785,Alwar,Rajasthan,India,356,37.5,55.76923077
3786,Frederick,South Dakota,United States of America,840,91.66666667,33.33333333
3787,Manistee,Michigan,United States of America,840,100,50
3788,Allegan,Michigan,United States of America,840,100,0
3789,Bayla,Bari,Somalia,706,100,0
3790,Richland,Oregon,United States of America,840,100,0
3791,Rumford,Maine,United States of America,840,100,50
3792,Nnewi,,Nigeria,566,12.5,50
3793,Djelfa,Djelfa Province,Algeria,12,50,62.5
3794,Pikeville,Kentucky,United States of America,840,100,50
3795,Douglasville,Georgia,United States of America,840,25,75
3796,Batu Pahat,Johor,Malaysia,458,75,100
3797,Bowmanville,Ontario,Canada,124,0,100
3798,Sangre Grande,Sangre Grande Regional Corporation,Trinidad and Tobago,780,75,75
3799,Chesapeake,West Virginia,United States of America,840,100,37.5
3800,Brandon,Vermont,United States of America,840,100,0
3801,Salmon Arm,British Columbia,Canada,124,25,75
3802,Yorkville,Tennessee,United States of America,840,100,0
3803,Fredericksburg,Indiana,United States of America,840,100,25
3804,Simcoe,Ontario,Canada,124,100,50
3805,Utica,Indiana,United States of America,840,93.75,37.5
3806,Grenville,Saint Andrew Parish,Grenada,308,66.66666667,58.33333333
3807,Guntur,,India,356,38.54166667,57.89473684
3808,Manassas,Georgia,United States of America,840,87.5,0
3809,Gadsden,Tennessee,United States of America,840,87.5,75
3810,Bomassa,Sangha Department,Congo,180,0,100
3811,Hlatikulu,Shiselweni District,Eswatini,748,87.5,62.5
3812,Deep River,Ontario,Canada,124,100,50
3813,Rutherford,Tennessee,United States of America,840,0,100
3814,Merimbula,New South Wales,Australia,36,100,0
3815,Norman Wells,Northwest Territories,Canada,124,100,50
3816,Braga,Braga,Portugal,620,85.29411765,25
3817,Leiria,Leiria,Portugal,620,89.28571429,28.57142857
3818,Matosinhos,Porto,Portugal,620,37.5,62.5
3819,Pak Kret,Nonthaburi,Thailand,764,40.625,87.5
3820,Kristiansund,More og Romsdal,Norway,578,75,0
3821,Robe,,Ethiopia,231,75,75
3822,Willimantic,Maine,United States of America,840,100,50
3823,Middlesex,Vermont,United States of America,840,83.33333333,50
3824,Somerset,Vermont,United States of America,840,100,50
3825,Siparia,Siparia Regional Corporation,Trinidad and Tobago,780,62.5,50
3826,Carlisle,New York,United States of America,840,100,50
3827,Al Jubayhah,Amman Governorate,Jordan,400,75,37.5
3828,Vizianagaram,Andhra Pradesh,India,356,58.33333333,58.33333333
3829,Kurnool,,India,356,43.33333333,65.90909091
3830,New Windsor,New York,United States of America,840,100,50
3831,Taylor,New York,United States of America,840,87.5,50
3832,New Paltz,New York,United States of America,840,100,50
3833,Webster,New York,United States of America,840,0,50
3834,Hamar,Innlandet,Norway,578,95,0
3835,Lillehammer,Innlandet,Norway,578,85,75
3836,Germantown,New York,United States of America,840,100,0
3837,Kocaeli,Kocaeli Province,Turkey,792,22.72727273,62.5
3838,Princeton,Massachusetts,United States of America,840,87.5,25
3839,Sakarya,,Turkey,792,41.66666667,0
3840,Santa Ana,San Jose Province,Costa Rica,188,75,50
3841,Kaunas,,Lithuania,440,73.27586207,24
3842,Takengon,Aceh,Indonesia,360,100,0
3843,Innopolis,Republic of Tatarstan,Russia,643,100,0
3844,Addu City,Addu Atoll,Maldives,462,50,100
3845,Anshan,Hebei,China,156,0,100
3846,Bakaata,Mount Lebanon Governorate,Lebanon,422,0,100
3847,Bath,New York,United States of America,840,100,50
3848,Bayan Lepas,Penang,Malaysia,458,31.25,93.75
3849,Buderim,Queensland,Australia,36,75,0
3850,Dickinson,New York,United States of America,840,100,50
3851,Drummond,KwaZulu-Natal,South Africa,710,12.5,50
3852,Gjovik,Innlandet,Norway,578,100,50
3853,Gainesville,New York,United States of America,840,100,25
3854,Gorakhpur,Uttar Pradesh,India,356,47.11538462,66
3855,Ribeseya,Asturias,Spain,724,100,50
3856,Jiujiang,Guangdong,China,156,0,50
3857,Shiraz,Fars Province,Iran,364,55,43.75
3858,Lafayette,Wisconsin,United States of America,840,93.75,12.5
3859,Bridgend,Wales,United Kingdom,826,75,75
3860,Millmerran,Queensland,Australia,36,100,0
3861,Picton,Ontario,Canada,124,100,25
3862,Qingyuan,Guangxi,China,156,12.5,50
3863,Saint Joseph,Tunapuna-Piarco Regional Corporation,Trinidad and Tobago,780,100,75
3864,Wausau,Wisconsin,United States of America,840,100,25
3865,Yilan,Heilongjiang,China,156,75,50
3866,Kish,Hormozgan Province,Iran,364,100,0
3867,Fredrikstad,Viken,Norway,578,100,50
3868,Haugesund,Rogaland,Norway,578,95,5
3869,Molde,More og Romsdal,Norway,578,93.75,18.75
3870,Sarpsborg,Viken,Norway,578,90,0
3871,Solna,Stockholm County,Sweden,752,58.33333333,25
3872,Bacau,Bacau County,Romania,642,67.30769231,50
3873,Anyang,Guangxi,China,156,20,0
3874,Yan'an,Guangxi,China,156,0,50
3875,Zhangqiu,Shandong,China,156,0,50
3876,Guizhou,Hubei,China,156,46.42857143,33.33333333
3877,Linkou,Guizhou,China,156,25,50
3878,Luoyang,Henan,China,156,0,50
3879,Chancay,Lima region,Peru,604,25,50
3880,Chittoor,Andhra Pradesh,India,356,70,70.83333333
3881,Gibsons,British Columbia,Canada,124,100,50
3882,Elverum,Innlandet,Norway,578,100,12.5
3883,Khlong Luang,Pathum Thani,Thailand,764,25,25
3884,Qatif,Eastern Province,Saudi Arabia,682,25,75
3885,Aarschot,Flemish Region,Belgium,56,75,41.66666667
3886,Skien,Vestfold og Telemark,Norway,578,85.71428571,8.333333333
3887,Haldia,West Bengal,India,356,0,100
3888,Kulai,Johor,Malaysia,458,50,50
3889,Horten,Vestfold og Telemark,Norway,578,100,0
3890,Belem,Para,Brazil,76,81.25,93.75
3891,Guadalajara,Castile-La Mancha,Spain,724,75,75
3892,Kocevje,Municipality of Kocevje,Slovenia,705,100,50
3893,Sandefjord,Vestfold og Telemark,Norway,578,75,25
3894,Samut Prakan,Samut Prakan,Thailand,764,34.375,50
3895,Matara,Southern Province,Sri Lanka,144,25,66.66666667
3896,Moss,Viken,Norway,578,80,75
3897,Croton,,Italy,380,62.5,50
3898,Penglai,Sichuan,China,156,0,50
3899,Shilong,Guangxi,China,156,50,62.5
3900,Sandnes,Rogaland,Norway,578,62.5,37.5
3901,Drammen,Vestfold og Telemark,Norway,578,77.77777778,5
3902,Bang Kruai,Nonthaburi,Thailand,764,25,50
3903,Sint-Truiden,Flemish Region,Belgium,56,50,50
3904,Handan,Hebei,China,156,0,50
3905,San Cristobal de La Laguna,Canary Islands,Spain,724,80,100
3906,Sihanoukville,Sihanoukville Province,Cambodia,116,25,86.36363636
3907,Nantucket,Massachusetts,United States of America,840,100,50
3908,Dudelange,,Luxembourg,442,66.66666667,62.5
3909,Benevento,Campania,Italy,380,45,75
3910,Oviedo,Asturias,Spain,724,67.85714286,25
3911,Spa,Wallonia,Belgium,56,100,50
3912,Mechelen,Flemish Region,Belgium,56,60.71428571,25
3913,Ostend,Flemish Region,Belgium,56,37.5,50
3914,Kortrijk,Flemish Region,Belgium,56,70.83333333,62.5
